id,distfed,distlocal,municipio,seccion,casilla,ubicacion,casilla_tipo
1566,DF4,DL18,ACONCHI,1,C2,"CALLE OBREGON Y JESUS GARCIA,NUMERO 115,COLONIA CENTRO,84920,ACONCHI,SONORA",RURAL
1567,DF4,DL18,ACONCHI,2,B1,"CALLE JESUS GARCIA,NUMERO 1,LA ESTANCIA,84920,ACONCHI,SONORA",RURAL
1568,DF4,DL18,ACONCHI,2,C1,"CALLE JESUS GARCIA,NUMERO 1,LA ESTANCIA,84920,ACONCHI,SONORA",RURAL
1569,DF4,DL18,ARIVECHI,38,B1,"AVENIDA LUIS DONALDO COLOSIO ENTRE INDEPENDENCIA Y CUAHUTEMOC,85680,ARIVECHI,SONORA",RURAL
1570,DF4,DL18,ARIVECHI,38,C1,"AVENIDA LUIS DONALDO COLOSIO ENTRE INDEPENDENCIA Y CUAHUTEMOC,85680,ARIVECHI,SONORA",RURAL
1571,DF4,DL18,ARIVECHI,39,B1,"DOMICILIO CONOCIDO,TARACHI,85695,ARIVECHI,SONORA",RURAL
1572,DF4,DL18,ARIVECHI,40,B1,"CALLE JUAREZ E HIDALGO,BAMORI,85690,ARIVECHI,SONORA",RURAL
1573,DF4,DL18,BACADEHUACHI,47,B1,"CALLE LIBERTAD Y MIGUEL ALEMAN,84480,BACADEHUACHI,SONORA",RURAL
1574,DF4,DL18,BACADEHUACHI,47,C1,"CALLE LIBERTAD Y MIGUEL ALEMAN,84480,BACADEHUACHI,SONORA",RURAL
1575,DF4,DL18,BACANORA,48,B1,"AVENIDA NACIONES UNIDAS Y LUIS DONALDO COLOSIO,COLONIA CHANGAY,85660,BACANORA,SONORA",RURAL
1576,DF4,DL18,BACANORA,48,C1,"AVENIDA NACIONES UNIDAS Y LUIS DONALDO COLOSIO,COLONIA CHANGAY,85660,BACANORA,SONORA",RURAL
1577,DF4,DL18,BACANORA,49,B1,"DOMICILIO CONOCIDO,DESTACAMENTO,85660,BACANORA,SONORA",RURAL
1578,DF4,DL18,BACANORA,51,B1,"DOMICILIO CONOCIDO,COMISARIA EL ENCINAL,85660,BACANORA,SONORA",RURAL
1579,DF4,DL18,BACERAC,52,B1,"AVENIDA 5 DE MAYO ENTRE CALLE DURANGO Y SONORA,BARRIO GUADALUPE,84380,BACERAC,SONORA",RURAL
1580,DF4,DL18,BACERAC,52,C1,"AVENIDA 5 DE MAYO ENTRE CALLE DURANGO Y SONORA,BARRIO GUADALUPE,84380,BACERAC,SONORA",RURAL
1581,DF4,DL18,BANAMICHI,56,B1,"CALLE CONSTITUCION,COLONIA CENTRO,84880,BANAMICHI,SONORA",RURAL
1582,DF4,DL18,BANAMICHI,56,C1,"CALLE CONSTITUCION,COLONIA CENTRO,84880,BANAMICHI,SONORA",RURAL
1583,DF4,DL18,BANAMICHI,57,B1,"AVENIDA PORVENIR ENTRE CONSTITUCION Y OBREGON,84880,BANAMICHI,SONORA",URBANA
1584,DF4,DL18,BAVIACORA,58,B1,"CALLE ZARAGOZA ENTRE ALVARO OBREGON Y CALLE DEL PANTEON,COLONIA CENTRO,84940,BAVIACORA,SONORA",URBANA
1585,DF4,DL18,BAVIACORA,58,C1,"CALLE ZARAGOZA ENTRE ALVARO OBREGON Y CALLE DEL PANTEON,COLONIA CENTRO,84940,BAVIACORA,SONORA",URBANA
1586,DF4,DL18,BAVIACORA,59,B1,"EMILIANO ZAPATA ENTRE RAYON Y COMONFORT,COLONIA SUR,84940,BAVIACORA,SONORA",RURAL
1587,DF4,DL18,BAVIACORA,59,C1,"EMILIANO ZAPATA ENTRE RAYON Y COMONFORT,COLONIA SUR,84940,BAVIACORA,SONORA",RURAL
1588,DF4,DL18,BAVIACORA,60,B1,"CAMINO REAL,SIN NUMERO,SAN JOSE DE BAVIACORA,84940,BAVIACORA,SONORA",RURAL
1589,DF4,DL18,BAVIACORA,61,B1,"CALLE JOSE MARIA MORELOS Y PAVON,SUAQUI,84940,BAVIACORA,SONORA",RURAL
1590,DF4,DL18,BAVIACORA,62,B1,"BOULEVARD LAZARO CARDENAS FINAL,LA CAPILLA,84940,BAVIACORA,SONORA",RURAL
1591,DF4,DL18,BAVIACORA,63,B1,"DOMICILIO CONOCIDO,LA AURORA,84940,BAVIACORA,SONORA",RURAL
1592,DF4,DL18,BAVIACORA,63,E1,"CALLE MADERO ESQUINA LOS PINOS,SIN NUMERO,COLONIA CENTRO,LOCALIDAD MAZOCAHUI,84950,BAVIACORA,SONORA",RURAL
1593,DF4,DL18,BAVISPE,64,B1,"CALLE BENITO JUAREZ ENTRE C SUR Y E SUR,COLONIA CENTRO,84360,BAVISPE,SONORA",RURAL
1594,DF4,DL18,BAVISPE,64,C1,"CALLE BENITO JUAREZ ENTRE C SUR Y E SUR,COLONIA CENTRO,84360,BAVISPE,SONORA",RURAL
1595,DF4,DL18,BAVISPE,65,B1,"CALLE HIDALGO,SAN MIGUELITO DE BAVISPE,84360,BAVISPE,SONORA",RURAL
1596,DF4,DL18,BENJAMIN HILL,66,B1,"AVENIDA SAN FERNANDO Y CALLE PESQUEIRA,COLONIA FUNDO LEGAL,83900,BENJAMIN HILL,SONORA",RURAL
1597,DF4,DL18,BENJAMIN HILL,66,C1,"AVENIDA SAN FERNANDO Y CALLE PESQUEIRA,COLONIA FUNDO LEGAL,83900,BENJAMIN HILL,SONORA",RURAL
1598,DF4,DL18,BENJAMIN HILL,67,B1,"AVENIDA PADRE KINO ENTRE CALLES B Y D,83900,BENJAMIN HILL,SONORA",URBANA
1599,DF4,DL18,BENJAMIN HILL,67,C1,"AVENIDA PADRE KINO ENTRE CALLES B Y D,83900,BENJAMIN HILL,SONORA",URBANA
1600,DF4,DL18,BENJAMIN HILL,68,B1,"AVENIDA ABELARDO L. RODRIGUEZ ORIENTE ENTRE CALLES SONORA Y BAJA CALIFORNIA,COLONIA SAN FERNANDO,83900,BENJAMIN HILL,SONORA",URBANA
1601,DF4,DL18,BENJAMIN HILL,68,C1,"AVENIDA ABELARDO L. RODRIGUEZ ORIENTE ENTRE CALLES SONORA Y BAJA CALIFORNIA,COLONIA SAN FERNANDO,83900,BENJAMIN HILL,SONORA",URBANA
1602,DF4,DL18,BENJAMIN HILL,69,B1,"CALLE PESQUEIRA ENTRE CALLE PABLO CIDAR Y CALLE FRANCISCO SARABIA,NUMERO 503,COLONIA JESUS SIQUEIROS,83900,BENJAMIN HILL,SONORA",URBANA
1603,DF4,DL18,BENJAMIN HILL,69,C1,"CALLE PESQUEIRA ENTRE CALLE PABLO CIDAR Y CALLE FRANCISCO SARABIA,NUMERO 503,COLONIA JESUS SIQUEIROS,83900,BENJAMIN HILL,SONORA",URBANA
1604,DF4,DL18,CUMPAS,92,B1,"MIGUEL ALEMAN ENTRE CALLES 2 Y 3,COLONIA NORTE,84500,CUMPAS,SONORA",RURAL
1605,DF4,DL18,CUMPAS,93,B1,"AVENIDA CLUB DE LEONES,NUMERO 85,ENTRE CALLE 4 Y 6,COLONIA CENTRO,84500,CUMPAS,SONORA",URBANA
1606,DF4,DL18,CUMPAS,93,C1,"AVENIDA CLUB DE LEONES,NUMERO 85,ENTRE CALLE 4 Y 6,COLONIA CENTRO,84500,CUMPAS,SONORA",URBANA
1607,DF4,DL18,CUMPAS,94,B1,"AVENIDA BENITO JUAREZ ENTRE 11 Y 12,BARRIO LOS MOCHIS,84500,CUMPAS,SONORA",URBANA
1608,DF4,DL18,CUMPAS,94,C1,"AVENIDA BENITO JUAREZ ENTRE 11 Y 12,BARRIO LOS MOCHIS,84500,CUMPAS,SONORA",URBANA
1609,DF4,DL18,CUMPAS,94,E1,"CALLE REVOLUCION,NUMERO 25,LOCALIDAD LA COLONIA,84506,CUMPAS,SONORA",URBANA
1610,DF4,DL18,CUMPAS,95,B1,"CALLE PRINCIPAL,KILOMETRO 5,COLONIA ALVARO OBREGON,84500,CUMPAS,SONORA",RURAL
1611,DF4,DL18,CUMPAS,96,B1,"CALLE PESQUEIRA Y AVENIDA JUAREZ,COMISARIA DE LOS HOYOS,84520,CUMPAS,SONORA",RURAL
1612,DF4,DL18,CUMPAS,96,C1,"CALLE PESQUEIRA Y AVENIDA JUAREZ,COMISARIA DE LOS HOYOS,84520,CUMPAS,SONORA",RURAL
1613,DF4,DL18,CUMPAS,97,B1,"CALLE ALDAMA Y SEGUNDA,DELEGACION OJO DE AGUA,84504,CUMPAS,SONORA",RURAL
1614,DF4,DL18,CUMPAS,98,B1,"DOMICILIO CONOCIDO,LOCALIDAD DE TEONADEPA,84500,CUMPAS,SONORA",RURAL
1615,DF4,DL18,CUMPAS,99,B1,"CALLE PRINCIPAL BENITO JUAREZ,JECORI,84510,CUMPAS,SONORA",RURAL
1616,DF4,DL18,DIVISADEROS,100,B1,"AVENIDA SONORA ENTRE INDEPENDENCIA Y CALLE SIN NOMBRE,COLONIA CENTRO,84730,DIVISADEROS,SONORA",RURAL
1617,DF4,DL18,DIVISADEROS,100,C1,"AVENIDA SONORA ENTRE INDEPENDENCIA Y CALLE SIN NOMBRE,COLONIA CENTRO,84730,DIVISADEROS,SONORA",RURAL
1618,DF4,DL18,GRANADOS,106,B1,"CALLE SIN NOMBRE,ENTRONQUE CON IGNACIO SOTO Y LUIS BARCELO,COLONIA CENTRO,84460,GRANADOS,SONORA",RURAL
1619,DF4,DL18,GRANADOS,106,C1,"CALLE SIN NOMBRE,ENTRONQUE CON IGNACIO SOTO Y LUIS BARCELO,COLONIA CENTRO,84460,GRANADOS,SONORA",RURAL
1620,DF4,DL18,HUACHINERA,107,B1,"AVENIDA ALLENDE ENTRE MADERO Y MORELOS,84400,HUACHINERA,SONORA",RURAL
1621,DF4,DL18,HUACHINERA,108,B1,"DOMICILIO CONOCIDO,DELEGACION ARIBABI,84410,HUACHINERA,SONORA",RURAL
1622,DF4,DL18,HUASABAS,109,B1,"AVENIDA LUIS ENCINAS,ENTRE CALLE SANTA ISABEL Y NI",RURAL
1623,DF4,DL18,HUASABAS,109,C1,"AVENIDA LUIS ENCINAS,ENTRE CALLE SANTA ISABEL Y NI",RURAL
1624,DF4,DL18,HUEPAC,110,B1,"CALLE HIDALGO,ENTRE AVENIDA UNO Y FRANCISCO JAVIER MINA,NUMERO 10,84860,HUEPAC,SONORA",RURAL
1625,DF4,DL18,HUEPAC,110,C1,"CALLE HIDALGO,ENTRE AVENIDA UNO Y FRANCISCO JAVIER MINA,NUMERO 10,84860,HUEPAC,SONORA",RURAL
1626,DF4,DL18,HUEPAC,111,B1,"LOPEZ MATEOS,EL RANCHITO DE HUEPAC,84860,HUEPAC,SONORA",RURAL
1627,DF4,DL18,MOCTEZUMA,138,B1,"REFORMA,CALLE AUGUSTO FEDERICO FROEBEL,NUMERO 106,84560,MOCTEZUMA,SONORA",URBANA
1628,DF4,DL18,MOCTEZUMA,138,C1,"REFORMA,CALLE AUGUSTO FEDERICO FROEBEL,NUMERO 106,84560,MOCTEZUMA,SONORA",URBANA
1629,DF4,DL18,MOCTEZUMA,138,C2,"REFORMA,CALLE AUGUSTO FEDERICO FROEBEL,NUMERO 106,84560,MOCTEZUMA,SONORA",URBANA
1630,DF4,DL18,MOCTEZUMA,139,B1,"RIITO FINAL CAMINO A LA MESA,COLONIA CENTRO,84560,MOCTEZUMA,SONORA",URBANA
1631,DF4,DL18,MOCTEZUMA,139,C1,"RIITO FINAL CAMINO A LA MESA,COLONIA CENTRO,84560,MOCTEZUMA,SONORA",URBANA
1632,DF4,DL18,MOCTEZUMA,140,B1,"CALLE MAGOBABI ENTRE ALLENDE Y ROSALES,NUMERO 1004,COLONIA LAS LIEBRES,84560,MOCTEZUMA,SONORA",RURAL
1633,DF4,DL18,MOCTEZUMA,140,C1,"CALLE MAGOBABI ENTRE ALLENDE Y ROSALES,NUMERO 1004,COLONIA LAS LIEBRES,84560,MOCTEZUMA,SONORA",RURAL
1634,DF4,DL18,MOCTEZUMA,140,E1,"CALLE PRINCIPAL,SIN NUMERO,LOCALIDAD SAN PATRICIO DE LA MESA,84563,MOCTEZUMA,SONORA",RURAL
1635,DF4,DL18,MOCTEZUMA,141,B1,"CALLE PRINCIPAL,SIN NUMERO,LOCALIDAD SAN CLEMENTE DE TERAPA,84560,MOCTEZUMA,SONORA",RURAL
1636,DF4,DL18,NACORI CHICO,146,B1,"CALLE NICOLAS GUTIERREZ,ENTRE AVENIDA HIDALGO Y JUAREZ,COLONIA CENTRO,84440,NACORI CHICO,SONORA",RURAL
1637,DF4,DL18,NACORI CHICO,146,C1,"CALLE NICOLAS GUTIERREZ,ENTRE AVENIDA HIDALGO Y JUAREZ,COLONIA CENTRO,84440,NACORI CHICO,SONORA",RURAL
1638,DF4,DL18,NACORI CHICO,146,E1,"AVENIDA BENITO JUAREZ,SIN NUMERO,DELEGACION EL SAUZ,84440,NACORI CHICO,SONORA",RURAL
1639,DF4,DL18,NACORI CHICO,147,B1,"DOMICILIO CONOCIDO,DELEGACION MESA DE TRES RIOS,84440,NACORI CHICO,SONORA",RURAL
1640,DF4,DL18,NACOZARI DE GARCIA,149,B1,"CARRETERA FEDERAL A AGUA PRIETA,COLONIA CANTERA 1,83340,NACOZARI DE GARCIA,SONORA",URBANA
1641,DF4,DL18,NACOZARI DE GARCIA,149,C1,"CARRETERA FEDERAL A AGUA PRIETA,COLONIA CANTERA 1,83340,NACOZARI DE GARCIA,SONORA",URBANA
1642,DF4,DL18,NACOZARI DE GARCIA,150,B1,"CALLE SAN MARTIN Y LOMAS NUEVAS,COLONIA LOMAS NUEVAS,84340,NACOZARI DE GARCIA,SONORA",RURAL
1643,DF4,DL18,NACOZARI DE GARCIA,150,C1,"CALLE SAN MARTIN Y LOMAS NUEVAS,COLONIA LOMAS NUEVAS,84340,NACOZARI DE GARCIA,SONORA",RURAL
1644,DF4,DL18,NACOZARI DE GARCIA,151,B1,"MONTANAS ROCALLOSAS Y CORDILLERA DE LOS ANDES,COLONIA LOMAS DE NACOZARI,84340,NACOZARI DE GARCIA,SONORA",URBANA
1645,DF4,DL18,NACOZARI DE GARCIA,151,C1,"MONTANAS ROCALLOSAS Y CORDILLERA DE LOS ANDES,COLONIA LOMAS DE NACOZARI,84340,NACOZARI DE GARCIA,SONORA",URBANA
1646,DF4,DL18,NACOZARI DE GARCIA,152,B1,"AVENIDA MORELOS,NUMERO 11,COLONIA LA SIRENA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1647,DF4,DL18,NACOZARI DE GARCIA,152,C1,"AVENIDA MORELOS,NUMERO 11,COLONIA LA SIRENA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1648,DF4,DL18,NACOZARI DE GARCIA,153,B1,"CALLE MANUEL ACUNA,COLONIA LA SIRENA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1649,DF4,DL18,NACOZARI DE GARCIA,153,C1,"CALLE MANUEL ACUNA,COLONIA LA SIRENA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1650,DF4,DL18,NACOZARI DE GARCIA,154,B1,"CALLE SIN NOMBRE ENTRE CONSTITUCION Y LA MILPITA,COLONIA RASTRO VIEJO,84340,NACOZARI DE GARCIA,SONORA",URBANA
1651,DF4,DL18,NACOZARI DE GARCIA,154,C1,"CALLE SIN NOMBRE ENTRE CONSTITUCION Y LA MILPITA,COLONIA RASTRO VIEJO,84340,NACOZARI DE GARCIA,SONORA",URBANA
1652,DF4,DL18,NACOZARI DE GARCIA,155,B1,"CALLE JESUS GARCIA,SIN NUMERO,COLONIA ALAMITO,83340,NACOZARI DE GARCIA,SONORA",URBANA
1653,DF4,DL18,NACOZARI DE GARCIA,156,B1,"CAMPO OPOSURA FINAL,SIN NUMERO,COLONIA JESUS GARCIA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1654,DF4,DL18,NACOZARI DE GARCIA,156,C1,"CAMPO OPOSURA FINAL,SIN NUMERO,COLONIA JESUS GARCIA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1655,DF4,DL18,NACOZARI DE GARCIA,156,C2,"CAMPO OPOSURA FINAL,SIN NUMERO,COLONIA JESUS GARCIA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1656,DF4,DL18,NACOZARI DE GARCIA,156,C3,"CAMPO OPOSURA FINAL,SIN NUMERO,COLONIA JESUS GARCIA,84340,NACOZARI DE GARCIA,SONORA",URBANA
1657,DF4,DL18,NACOZARI DE GARCIA,157,B1,"DOMICILIO CONOCIDO,SIN NUMERO,COLONIA LA CARIDAD,84346,NACOZARI DE GARCIA,SONORA",RURAL
1658,DF4,DL18,NACOZARI DE GARCIA,158,B1,"DOMICILIO CONOCIDO,EL ABANICO,84347,NACOZARI DE GARCIA,SONORA",RURAL
1659,DF4,DL18,SAHUARIPA,233,B1,"CALLE LA PITAHAYA ENTRE PALO FIERRO Y PALO VERDE,SIN NUMERO,COLONIA NUEVO SAHUARIPA,85600,SAHUARIPA,SONORA",RURAL
1660,DF4,DL18,SAHUARIPA,233,C1,"CALLE LA PITAHAYA ENTRE PALO FIERRO Y PALO VERDE,SIN NUMERO,COLONIA NUEVO SAHUARIPA,85600,SAHUARIPA,SONORA",RURAL
1661,DF4,DL18,SAHUARIPA,233,C2,"CALLE LA PITAHAYA ENTRE PALO FIERRO Y PALO VERDE,SIN NUMERO,COLONIA NUEVO SAHUARIPA,85600,SAHUARIPA,SONORA",RURAL
1662,DF4,DL18,SAHUARIPA,234,B1,"CALLE ALDAMA ENTRE JUAREZ E HIDALGO,COLONIA CENTRO,85600,SAHUARIPA,SONORA",URBANA
1663,DF4,DL18,SAHUARIPA,235,B1,CALLE MIGUEL HIDALGO ENTRE LAZARO CARDENAS Y CA,URBANA
1664,DF4,DL18,SAHUARIPA,235,C1,CALLE MIGUEL HIDALGO ENTRE LAZARO CARDENAS Y CA,URBANA
1665,DF4,DL18,SAHUARIPA,236,B1,"CALLE JUAREZ Y ALDAMA,SIN NUMERO,SEHUADEHUACHI,85600,SAHUARIPA,SONORA",RURAL
1666,DF4,DL18,SAHUARIPA,238,B1,"CALLE BENITO JUAREZ ESQUINA MORELOS,COMISARIA LA MESITA DEL CUAJARI,85600,SAHUARIPA,SONORA",RURAL
1667,DF4,DL18,SAHUARIPA,239,B1,"DOMICILIO CONOCIDO,SANTO TOMAS,85600,SAHUARIPA,SONORA",RURAL
1668,DF4,DL18,SAHUARIPA,240,B1,"CALLE HIDALGO Y JUAREZ,VALLE DE TACUPETO,85600,SAHUARIPA,SONORA",RURAL
1669,DF4,DL18,SAHUARIPA,243,B1,"DOMICILIO CONOCIDO,COMISARIA DE MULATOS,85600,SAHUARIPA,SONORA",RURAL
1670,DF4,DL18,SAHUARIPA,245,B1,"DOMICILIO CONOCIDO,TRIGO DE CORODEPE,85600,SAHUARIPA,SONORA",RURAL
1671,DF4,DL18,SAHUARIPA,246,B1,"DOMICILIO CONOCIDO,GUISAMOPA,85600,SAHUARIPA,SONORA",RURAL
1672,DF4,DL18,SAN FELIPE DE JESUS,247,B1,"CALLE JUAN GARCIA ENTRE JORGE TERAN Y PRESIDENTES,COLONIA 5 DE FEBRERO,84960,SAN FELIPE DE JESUS,SONORA",RURAL
1673,DF4,DL18,SAN JAVIER,248,B1," SERDAN ENTRE CALLEJON DEL ORO Y BENITO JUAREZ,85620,SAN JAVIER,SONORA",RURAL
1674,DF4,DL18,SAN PEDRO DE LA CUEVA,249,B1,"CALLE LUIS DONALDO COLOSIO,NUMERO 31,COLONIA CENTRO,84700,SAN PEDRO DE LA CUEVA,SONORA",RURAL
1675,DF4,DL18,SAN PEDRO DE LA CUEVA,249,C1,"CALLE LUIS DONALDO COLOSIO,NUMERO 31,COLONIA CENTRO,84700,SAN PEDRO DE LA CUEVA,SONORA",RURAL
1676,DF4,DL18,SAN PEDRO DE LA CUEVA,249,C2,"CALLE LUIS DONALDO COLOSIO,NUMERO 31,COLONIA CENTRO,84700,SAN PEDRO DE LA CUEVA,SONORA",RURAL
1677,DF4,DL18,SAN PEDRO DE LA CUEVA,250,B1,"CALLE ARROYO,EL CARRIZAL,84700,SAN PEDRO DE LA CUEVA,SONORA",RURAL
1678,DF4,DL18,SAN PEDRO DE LA CUEVA,251,B1,"CALLE JESUS GARCIA,NUMERO 36,SAN JOSE DE BATUC,84709,SAN PEDRO DE LA CUEVA,SONORA",RURAL
1679,DF4,DL18,SANTA ANA,252,B1,"CALLE GUERRERO,AVENIDA REFORMA,COLONIA CENTRO,84600,SANTA ANA,SONORA",URBANA
1680,DF4,DL18,SANTA ANA,253,B1,"CARRETERA A MAGDALENA Y CALLE JESUS GARCIA CORONA,COLONIA LAS PLAYITAS,84600,SANTA ANA,SONORA",URBANA
1681,DF4,DL18,SANTA ANA,253,C1,"CARRETERA A MAGDALENA Y CALLE JESUS GARCIA CORONA,COLONIA LAS PLAYITAS,84600,SANTA ANA,SONORA",URBANA
1682,DF4,DL18,SANTA ANA,254,B1,"AVENIDA IGNACIO LOPEZ RAYON,NUMERO 306,ENTRE CALLE PEDRO MARIA DE ANAYA Y CALLE NI",URBANA
1683,DF4,DL18,SANTA ANA,254,C1,"AVENIDA IGNACIO LOPEZ RAYON,NUMERO 306,ENTRE CALLE PEDRO MARIA DE ANAYA Y CALLE NI",URBANA
1684,DF4,DL18,SANTA ANA,255,B1,"CALLE 15,AVENIDA ARTICULO 70,COLONIA SANTA CECILIA,84600,SANTA ANA,SONORA",RURAL
1685,DF4,DL18,SANTA ANA,255,C1,"CALLE 15,AVENIDA ARTICULO 70,COLONIA SANTA CECILIA,84600,SANTA ANA,SONORA",RURAL
1686,DF4,DL18,SANTA ANA,255,C2,"CALLE 15,AVENIDA ARTICULO 70,COLONIA SANTA CECILIA,84600,SANTA ANA,SONORA",RURAL
1687,DF4,DL18,SANTA ANA,255,E1,"DOMICILIO CONOCIDO,COLONIA SANTA RITA,84600,SANTA ANA,SONORA",RURAL
1688,DF4,DL18,SANTA ANA,255,E1 C1,"DOMICILIO CONOCIDO,COLONIA SANTA RITA,84600,SANTA ANA,SONORA",RURAL
1689,DF4,DL18,SANTA ANA,256,B1,"CALLE AGUSTIN RODRIGUEZ ENTRE CALLE SERNA Y CALLE REFORMA,NUMERO 201,COLONIA LA GRANJA,84600,SANTA ANA,SONORA",URBANA
1690,DF4,DL18,SANTA ANA,256,C1,"CALLE AGUSTIN RODRIGUEZ ENTRE CALLE SERNA Y CALLE REFORMA,NUMERO 201,COLONIA LA GRANJA,84600,SANTA ANA,SONORA",URBANA
1691,DF4,DL18,SANTA ANA,257,B1,"CALLE 12 ENTRE CALLE ALDAMA Y CALLE DEL RIO MAGDALENA,COLONIA LA GRANJA,84600,SANTA ANA,SONORA",URBANA
1692,DF4,DL18,SANTA ANA,257,C1,"CALLE 12 ENTRE CALLE ALDAMA Y CALLE DEL RIO MAGDALENA,COLONIA LA GRANJA,84600,SANTA ANA,SONORA",URBANA
1693,DF4,DL18,SANTA ANA,258,B1,"DOMICILIO CONOCIDO,EJIDO EL COYOTILLO,84602,SANTA ANA,SONORA",RURAL
1694,DF4,DL18,SANTA ANA,259,B1,"DOMICILIO CONOCIDO,EJIDO SANTA MARTHA,84600,SANTA ANA,SONORA",RURAL
1695,DF4,DL18,SANTA ANA,260,B1,"DOMICILIO CONOCIDO,EJIDO SANTA ANA VIEJO,84600,SANTA ANA,SONORA",RURAL
1696,DF4,DL18,SANTA ANA,261,B1,"CALLE PRINCIPAL,EJIDO EL CLARO,84610,SANTA ANA,SONORA",RURAL
1697,DF4,DL18,SANTA ANA,261,C1,"CALLE PRINCIPAL,EJIDO EL CLARO,84610,SANTA ANA,SONORA",RURAL
1698,DF4,DL18,SANTA ANA,262,B1,"CALLE IGNACIO ZARAGOZA,SIN NUMERO,ESTACION EL LLANO,84600,SANTA ANA,SONORA",RURAL
1699,DF4,DL18,SANTA ANA,262,C1,"CALLE IGNACIO ZARAGOZA,SIN NUMERO,ESTACION EL LLANO,84600,SANTA ANA,SONORA",RURAL
1700,DF4,DL18,SANTA ANA,263,B1,"AVENIDA YANEZ Y CALLE HIDALGO,COLONIA NINOS HEROES,84600,SANTA ANA,SONORA",URBANA
1701,DF4,DL18,SANTA ANA,263,C1,"AVENIDA YANEZ Y CALLE HIDALGO,COLONIA NINOS HEROES,84600,SANTA ANA,SONORA",URBANA
1702,DF4,DL18,SOYOPA,267,B1,"CALLE 2 DE ENERO Y 20 DE NOVIEMBRE,85640,SOYOPA,SONORA",RURAL
1703,DF4,DL18,SOYOPA,268,B1,"DOMICILIO CONOCIDO,POBLADO TONICHI,85650,SOYOPA,SONORA",RURAL
1704,DF4,DL18,SOYOPA,269,B1,"CALLE ERNESTINA ENCINAS Y MINEROS,SAN ANTONIO DE LA HUERTA,85656,SOYOPA,SONORA",RURAL
1705,DF4,DL18,SOYOPA,270,B1,"DOMICILIO CONOCIDO,POBLADO REBEICO,85640,SOYOPA,SONORA",RURAL
1706,DF4,DL18,SOYOPA,272,B1,"DOMICILIO CONOCIDO,EL NOVILLO,85640,SOYOPA,SONORA",RURAL
1707,DF4,DL18,SUAQUI GRANDE,273,B1,"CALLE ABELARDO L. RODRIGUEZ ENTRE MIGUEL HIDALGO Y VICENTE GUERRERO,85580,SUAQUI GRANDE,SONORA",RURAL
1708,DF4,DL18,SUAQUI GRANDE,273,C1,"CALLE ABELARDO L. RODRIGUEZ ENTRE MIGUEL HIDALGO Y VICENTE GUERRERO,85580,SUAQUI GRANDE,SONORA",RURAL
1709,DF4,DL18,TEPACHE,274,B1,"AVENIDA HIDALGO ENTRE MIGUEL ALEMAN Y OBREGON,NUMERO 102,COLONIA LA COLMENA,84750,TEPACHE,SONORA",URBANA
1710,DF4,DL18,TEPACHE,275,B1,"AVENIDA AMERICA ENTRE PINO SUAREZ Y ALDAMA,COLONIA LA PARABOLICA,84750,TEPACHE,SONORA",URBANA
1711,DF4,DL18,VILLA HIDALGO,286,B1,"IGNACIO ZARAGOZA ENTRE LERDO DE TEJADA Y NICOLAS BRAVO,COLONIA CENTRO,84580,VILLA HIDALGO,SONORA",RURAL
1712,DF4,DL18,VILLA HIDALGO,287,B1,"AVENIDA JOSE MARIA MORELOS ENTRE GUERRERO Y SIMON BOLIVAR,84580,VILLA HIDALGO,SONORA",URBANA
1713,DF4,DL18,VILLA HIDALGO,287,C1,"AVENIDA JOSE MARIA MORELOS ENTRE GUERRERO Y SIMON BOLIVAR,84580,VILLA HIDALGO,SONORA",URBANA
1714,DF4,DL18,VILLA HIDALGO,288,B1,"DOMICILIO CONOCIDO,SAN JUAN DEL RIO,84583,VILLA HIDALGO,SONORA",RURAL
1715,DF4,DL18,VILLA PESQUEIRA,289,B1,"CALLE BENITO JUAREZ,NUMERO 1,ENTRE CORONEL SANCHEZ Y GENERAL AGUIRRE,84770,VILLA PESQUEIRA,SONORA",RURAL
1716,DF4,DL18,VILLA PESQUEIRA,289,C1,"CALLE BENITO JUAREZ,NUMERO 1,ENTRE CORONEL SANCHEZ Y GENERAL AGUIRRE,84770,VILLA PESQUEIRA,SONORA",RURAL
1717,DF4,DL18,VILLA PESQUEIRA,290,B1,"CALLE RAFAEL N. COTA ENTRE BENITO JUAREZ E IGNACIO SOTO,COMISARIA DE NACORI GRANDE,84770,VILLA PESQUEIRA,SONORA",RURAL
1718,DF4,DL18,VILLA PESQUEIRA,291,B1,"DOMICILIO CONOCIDO,EL ADIVINO,84770,VILLA PESQUEIRA,SONORA",RURAL
1719,DF4,DL18,CARBO,329,B1,"CALLE ELISA E. DE MARTINEZ Y ESCOBEDO,SIN NUMERO,COLONIA AURORA,83380,CARBO,SONORA",RURAL
1720,DF4,DL18,CARBO,329,C1,"CALLE ELISA E. DE MARTINEZ Y ESCOBEDO,SIN NUMERO,COLONIA AURORA,83380,CARBO,SONORA",RURAL
